"8000 Aarhus c","En halv million cigaretter bliver til kunst ",http://www.tv2oj.dk/artikel/279696:Aarhus--En-halv-million-cigaretter-bliver-til-kunst
"8000 Aarhus c","Færre passagerer snyder i bussen",http://www.tv2oj.dk/artikel/279705:Aarhus--Faerre-passagerer-snyder-i-bussen
"8220 Brabrand","Tyve blev pågrebet med 14 computere",http://www.tv2oj.dk/artikel/279709:oestjylland--Tyve-blev-paagrebet-med-14-computere
"8000 Aarhus c","Gratis taxa hver fredag i november",http://www.tv2oj.dk/artikel/279715:Aarhus--Gratis-taxa-hver-fredag-i-november
"8300 Odder","Odder siger ja til flere flygtninge: Vi kan blive nødt til det",http://www.tv2oj.dk/artikel/279717:Odder--Odder-siger-ja-til-flere-flygtninge--Vi-kan-blive-nOedt-til-det
"8900 Randers C","Fem østjyder med i VM-truppen",http://www.tv2oj.dk/artikel/279729:oestjylland--Fem-Oestjyder-med-i-VM-truppen
"8000 Aarhus c","Fem østjyder med i VM-truppen",http://www.tv2oj.dk/artikel/279729:oestjylland--Fem-Oestjyder-med-i-VM-truppen
"8000 Aarhus c","Klaus lavede Sallings store julepakke ",http://www.tv2oj.dk/artikel/279730:Aarhus--Klaus-lavede-Sallings-store-julepakke
"8000 Aarhus c","Finder de innovative løsninger",http://www.tv2oj.dk/artikel/279738:Aarhus--Finder-de-innovative-lOesninger
"8210 Aarhus V","Eventyret er forbi: Iværksætter går konkurs med lysfirma ",http://www.tv2oj.dk/artikel/279751:Aarhus--Eventyret-er-forbi--Ivaerksaetter-gaar-konkurs-med-lysfirma
"8000 Aarhus c","Crowdfunding succes for Sculpto",http://www.tv2oj.dk/artikel/279753:Aarhus--Crowdfunding-succes-for-Sculpto
Ingenting,"Cult henter tidligere verdensmester",http://www.tv2oj.dk/artikel/279758:oestjylland--Cult-henter-tidligere-verdensmester
"8260 Viby J","Arla vinder Sikker Trafik-pris",http://www.tv2oj.dk/artikel/279763:Aarhus--Arla-vinder-Sikker-Trafik-pris
"8700 Horsens","Vidner til voldeligt overfald søges",http://www.tv2oj.dk/artikel/279768:Horsens--Vidner-til-voldeligt-overfald-sOeges
"8900 Randers C","E45: Øget trafikmængde er ikke lig med flere ulykker",http://www.tv2oj.dk/artikel/279774:oestjylland--E45--oeget-trafikmaengde-er-ikke-lig-med-flere-ulykker
"8000 Aarhus c","Aarhus-bokser debuterer som professionel ",http://www.tv2oj.dk/artikel/279782:Aarhus--Aarhus-bokser-debuterer-som-professionel
"8300 Odder","Flygtninge og lokale laver cykler sammen",http://www.tv2oj.dk/artikel/279786:Odder--Flygtninge-og-lokale-laver-cykler-sammen
"8900 Randers C","Cimbria tabte efter drama på hjemmebane",http://www.tv2oj.dk/artikel/279793:Randers--Cimbria-tabte-efter-drama-paa-hjemmebane
